id,sex,employment,married,income,digital3
67919,1,employed,1,13816,.54792893
67920,1,employed,1,9942,.25368422
67921,0,employed,0,11053,.26281583
67922,1,unemployed,1,0,.6440208
67923,0,employed,1,9367,.36548787
67924,1,student,0,10289,.23619315
67925,1,student,0,101144,.89598358
67926,0,student,0,5744,.82938701
67927,1,employed,1,5979,.73450601
67928,0,unemployed,1,11015,.48867843
67929,0,employed,0,46285,.46924293
67930,0,employed,1,8939,0
67931,1,unemployed,1,0,.74290407
67932,0,employed,1,8126,.70625824
67933,1,retired,0,10719,.13055895
67934,1,employed,0,14051,0
67935,1,student,0,0,.837044
67936,0,unemployed,0,0,.57468623
67937,1,employed,1,10953,0
67938,1,employed,1,47152,.59290338
67939,1,employed,1,101575,0
67940,0,employed,1,7672,.61516458
67941,1,student,0,0,.19061744
67942,1,unemployed,0,5557,.7826522
67943,0,student,1,0,.49088603
67944,0,employed,1,15376,.72975951
67945,0,employed,1,12860,0
67946,1,employed,1,12511,.64068586
67947,0,employed,0,13369,.086853415
67948,0,employed,1,5360,.030024383
67949,0,student,0,5552,.9685697
67950,0,unemployed,1,0,.69896537
67951,0,employed,0,12091,.69776034
67952,0,unemployed,1,0,.59311241
67953,1,employed,1,6508,.52588511
67954,1,unemployed,1,0,0
67955,0,employed,1,7957,.91729993
67956,1,employed,1,17757,.88093621
67957,1,employed,1,12425,0
67958,1,employed,1,7488,0
67959,1,unemployed,1,0,.51094085
67960,0,employed,1,20065,.66974461
67961,1,employed,1,20620,.34260404
67962,0,employed,0,24041,.26042902
67963,1,employed,1,6921,0
67964,1,employed,1,11226,.22373454
67965,1,employed,1,31241,.6616497
67966,1,employed,1,8227,.70814753
67967,0,unemployed,1,0,.13798934
67968,0,employed,1,6237,.72762686
67969,1,employed,1,37819,0
67970,1,employed,0,37437,.78580326
67971,1,employed,1,5541,.52745837
67972,1,employed,1,10023,0
67973,1,retired,0,16305,.037986513
67974,1,unemployed,1,14381,.4045133
67975,1,retired,1,16018,0
67976,1,unemployed,0,0,.29166529
67977,0,retired,0,4210,.29556185
67978,1,employed,1,13900,.50212878
67979,1,unemployed,1,0,.35795414
67980,1,student,0,0,.76189542
67981,1,employed,0,18066,.63643157
67982,1,employed,1,6885,.532951
67983,1,retired,1,1070,0
67984,1,student,0,0,.67278463
67985,0,retired,1,5992,.24446511
67986,1,employed,1,10432,.0029052456
67987,0,employed,1,13976,.96852136
67988,1,employed,0,5863,0
67989,1,student,1,0,.48280099
67990,0,employed,0,11289,.19754773
67991,1,unemployed,0,12103,0
67992,0,employed,1,8704,.38041136
67993,1,student,0,0,.13135591
67994,1,unemployed,0,0,.29399401
67995,0,retired,0,34755,0
67996,1,student,0,0,.83711791
67997,1,employed,0,7777,.068505205
67998,1,employed,0,12374,0
67999,0,employed,1,8980,.85129112
68000,0,employed,0,7221,.59130621
68001,1,retired,1,4561,.30941767
68002,1,employed,0,17970,.48408738
68003,0,student,0,17781,.77901393
68004,1,employed,1,11087,.2946524
68005,1,employed,1,20169,.62308943
68006,0,employed,1,10383,.33781436
68007,1,employed,0,7546,0
68008,0,employed,0,15428,0
68009,0,student,0,6422,.83758491
68010,1,employed,1,7722,.55955571
68011,0,employed,0,7651,.58130699
68012,1,employed,0,13945,.71049082
68013,1,employed,1,5301,0
68014,0,unemployed,1,30073,.76690471
68015,1,employed,1,8697,.57165015
68016,1,student,1,0,.84186554
68017,0,employed,0,6542,.27786389
68018,0,employed,1,5893,0
68019,0,employed,1,8569,.56571525
68020,0,student,0,0,.20555367
68021,1,student,0,0,.46678856
68022,0,unemployed,1,8098,.53987128
68023,1,unemployed,1,7050,.57332921
68024,1,unemployed,0,0,.55327737
68025,0,employed,1,4604,.091246307
68026,0,employed,1,25659,0
68027,1,unemployed,0,11648,.70041662
68028,1,employed,1,15233,0
68029,1,unemployed,1,0,.58449513
68030,1,employed,1,61704,.55694181
68031,0,employed,1,6487,.46852154
68032,1,student,0,15842,.34888208
68033,1,employed,1,5038,.65989912
68034,0,retired,0,8268,0
68035,0,employed,1,82896,.10240021
68036,1,employed,0,7763,.17698394
68037,0,unemployed,0,0,.58423412
68038,1,student,0,52938,0
68039,1,student,0,0,.83551806
68040,0,employed,1,7569,.88546515
68041,1,employed,1,34893,.33078089
68042,1,student,1,0,.27119532
68043,1,student,0,13083,.22704807
68044,1,employed,1,46036,.57266021
68045,1,student,0,0,.86499786
68046,0,employed,1,6408,0
68047,1,unemployed,1,7726,.040792491
68048,1,employed,0,20311,.35043234
68049,1,retired,1,3692,.29990566
68050,1,employed,0,22202,.52889812
68051,0,student,0,0,.58614343
68052,0,employed,1,43708,.051258195
68053,1,retired,1,7575,0
68054,0,retired,0,8989,.18998358
68055,1,student,0,0,.65986323
68056,0,student,0,19242,.13652836
68057,1,employed,0,7513,.74030596
68058,0,employed,1,4361,.57594347
68059,0,employed,0,22740,.79334396
68060,0,employed,1,6969,.79733884
68061,0,employed,1,9185,0
68062,0,retired,0,7094,.32469702
68063,1,employed,1,1000000,0
68064,1,employed,1,6088,.73711085
68065,1,employed,1,38840,.4563736
68066,0,employed,0,9410,.48475936
68067,1,employed,0,7663,0
68068,0,unemployed,1,0,0
68069,0,student,0,7151,.77326685
68070,0,student,0,0,.94047731
68071,1,employed,0,7942,.5943327
68072,1,unemployed,1,0,.0068522617
68073,1,retired,1,23930,0
68074,1,employed,1,46624,.77765852
68075,1,employed,0,19720,.20421331
68076,1,unemployed,1,37547,0
68077,1,employed,1,8573,.77114624
68078,1,student,0,0,.81074893
68079,0,employed,0,16220,0
68080,1,employed,1,32070,.67319584
68081,1,unemployed,1,0,.6273185
68082,0,employed,1,12246,.88290888
68083,0,student,1,0,.81465626
68084,1,employed,1,33622,.43158364
68085,1,employed,0,14484,.57232493
68086,1,unemployed,0,7944,.84175915
68087,1,employed,0,6435,0
68088,0,unemployed,0,6250,0
68089,0,student,0,0,0
68090,0,employed,1,21132,.48243001
68091,0,student,1,0,.86057889
68092,1,employed,1,25113,.59102482
68093,0,employed,1,16177,.55818862
68094,0,employed,1,5337,0
68095,0,employed,1,55541,.30322087
68096,1,retired,1,4274,.16951779
68097,1,retired,0,102865,0
68098,0,unemployed,1,10468,.64751273
68099,1,employed,0,91956,.7293216
68100,1,employed,1,41691,.66469342
68101,1,retired,1,7698,0
68102,0,student,0,0,.80271053
68103,0,employed,1,10698,.028229615
68104,0,retired,1,5040,.21911481
68105,0,student,0,8585,.8294968
68106,1,retired,0,9182,0
68107,0,unemployed,0,0,.065778047
68108,0,unemployed,0,6095,0
68109,0,unemployed,1,17002,0
68110,0,unemployed,0,0,.802387
68111,1,employed,1,8710,.85210282
68112,1,employed,1,27016,.28145307
68113,1,employed,1,20659,0
68114,1,student,0,4799,.76466459
68115,1,employed,1,40485,.30115327
68116,0,employed,1,15781,.76931936
68117,1,employed,0,51130,.72068495
68118,0,employed,1,15014,.6749081
68119,0,employed,1,6020,.52848804
68120,0,unemployed,1,12013,.52580017
68121,0,student,0,0,.0641734
68122,1,employed,1,41674,0
68123,1,employed,0,6955,.27022055
68124,0,retired,0,4382,.34231213
68125,0,student,0,17358,0
68126,1,student,0,0,.47871533
68127,1,employed,1,32566,.06998796
68128,0,employed,1,131164,.53240204
68129,1,employed,1,21733,.081609659
68130,0,unemployed,1,6527,0
68131,1,employed,1,11594,.26723775
68132,1,employed,1,12931,0
68133,1,employed,0,10058,.64009315
68134,0,employed,0,11255,0
68135,1,unemployed,0,14167,.2771388
68136,0,employed,1,27090,.16140707
68137,0,employed,1,6287,.82933784
68138,1,student,0,2535,.60666049
68139,1,employed,0,21127,.75405377
68140,1,unemployed,1,9245,.51461798
68141,0,employed,0,86659,.66216522
68142,1,employed,0,11556,.40014112
68143,1,employed,1,15047,0
68144,1,unemployed,1,0,0
68145,1,retired,1,19132,.16353694
68146,0,retired,1,90288,0
68147,0,employed,0,6644,0
68148,0,unemployed,1,0,0
68149,1,unemployed,1,29221,.32847401
68150,0,unemployed,1,10111,.39886606
68151,1,employed,0,10958,.11554527
68152,1,employed,1,8568,.35357323
68153,0,employed,1,15256,0
68154,0,employed,1,6127,.39171407
68155,1,employed,1,6586,.58328611
68156,0,student,0,0,.86944127
68157,0,employed,1,19106,.22340807
68158,1,retired,1,14488,.32251689
68159,1,employed,1,15715,.9585076
68160,0,retired,0,10303,.15919259
68161,0,employed,1,14716,.50970763
68162,1,employed,1,10736,0
68163,0,student,0,4183,.94364977
68164,1,employed,1,12031,.61082447
68165,1,student,0,0,.73951948
68166,1,employed,1,17622,0
68167,1,employed,1,34688,.52017605
68168,0,student,1,2777,.93160588
68169,0,retired,1,3487,.21132596
68170,1,retired,1,12189,0
68171,1,employed,0,11765,.75082701
68172,1,employed,1,22447,.63661742
68173,0,retired,1,5688,.25651944
68174,1,employed,1,150723,.36431754
68175,0,student,0,9530,.6212585
68176,1,retired,0,20214,.21180101
68177,1,employed,0,52853,.27408278
68178,1,employed,0,8252,.17223832
68179,1,employed,1,14395,.95726109
68180,1,employed,1,10889,.38037866
68181,1,employed,0,10007,.59310859
68182,1,employed,1,5813,.71758825
68183,1,unemployed,0,19605,0
68184,0,employed,1,24065,.32414612
68185,1,employed,1,11912,.51995242
68186,1,student,0,13972,.81732786
68187,1,unemployed,1,0,.67278391
68188,0,employed,0,50462,.37280405
68189,1,retired,0,4943,.058754973
68190,0,unemployed,1,0,0
68191,1,unemployed,1,18377,.55862504
68192,1,employed,0,27933,.75938296
68193,1,employed,0,6172,.065369219
68194,1,unemployed,1,22433,.5334428
68195,1,employed,1,9207,.63584179
68196,1,retired,1,24669,.21915586
68197,1,employed,1,10237,.87647766
68198,1,employed,0,24183,.4387013
68199,0,retired,1,4834,.10882841
68200,0,employed,0,8771,0
68201,0,student,0,15044,.89087582
68202,0,employed,1,9967,.46940759
68203,1,unemployed,1,14231,.7211374
68204,1,retired,1,4064,.20964634
68205,1,unemployed,1,10924,0
68206,1,unemployed,0,4543,.33348647
68207,1,employed,0,17385,.56548882
68208,0,student,0,0,.1090452
68209,0,retired,1,14425,0
68210,1,student,0,3448,.91364396
68211,0,unemployed,1,0,.51777041
68212,1,student,0,0,.87220174
68213,0,employed,1,9328,.85519528
68214,1,employed,0,9564,.62388802
68215,1,student,0,0,.86523867
68216,1,employed,1,75655,.62830484
68217,0,unemployed,1,0,.89175975
68218,1,student,0,0,.99524796
68219,1,student,0,64339,.96554875
68220,0,employed,1,6933,.67498332
68221,0,employed,1,9439,.34139508
68222,1,unemployed,0,24323,0
68223,1,student,0,0,.12711111
68224,1,retired,1,3873,.31656963
68225,1,employed,0,23618,.59233403
68226,1,student,0,6792,.85303676
68227,1,unemployed,1,0,.68100297
68228,1,employed,1,13852,.20316873
68229,0,unemployed,1,0,0
68230,1,employed,1,7553,0
68231,1,employed,1,27964,.54718632
68232,1,unemployed,1,0,0
68233,1,student,0,0,.73914909
68234,1,employed,1,6126,0
68235,1,employed,1,8923,.45982724
68236,1,employed,1,22330,0
68237,1,employed,1,15859,.77941376
68238,0,retired,1,2435,0
68239,1,employed,1,35818,.2393472
68240,0,employed,1,10217,0
68241,1,student,0,0,.7948122
68242,0,student,0,0,.49784958
68243,1,student,0,0,.053187583
68244,0,employed,1,8149,.25009367
68245,1,student,0,0,.94472933
68246,1,student,0,0,.98030019
68247,0,employed,1,6512,.65975237
68248,0,employed,1,5417,.63166463
68249,0,employed,0,18337,0
68250,0,unemployed,0,0,.55136001
68251,0,employed,1,27531,0
68252,1,employed,1,17706,0
68253,0,employed,0,803384,.5477975
68254,0,student,0,0,.84353322
68255,0,unemployed,1,0,.57999271
68256,1,employed,1,10075,0
68257,0,employed,1,20256,.71282256
68258,0,retired,0,2829,0
68259,0,employed,1,15999,.75867158
68260,1,unemployed,1,7331,.43115702
68261,1,employed,0,6398,.68447733
68262,1,retired,0,37244,0
68263,0,student,0,3184,.95202827
68264,0,unemployed,0,15252,.83767503
68265,0,retired,1,4514,0
68266,0,employed,1,26016,0
68267,1,employed,1,6908,.24834457
68268,0,employed,0,6133,0
68269,0,retired,0,4453,.27677196
68270,0,employed,0,21609,.6316008
68271,0,employed,0,50636,.55312973
68272,0,employed,0,6688,.62907594
68273,0,employed,0,18579,.5095855
68274,1,retired,0,16446,0
68275,1,employed,0,11740,.45810264
68276,1,employed,1,152803,.65669149
68277,1,student,0,7805,.85131311
68278,1,student,0,0,.83706963
68279,0,employed,1,60004,.69664353
68280,0,employed,1,4505,.48881516
68281,0,employed,1,42590,.97994828
68282,0,student,1,0,.85750794
68283,0,employed,1,4693,.53044087
68284,0,student,1,35371,.95711887
68285,0,employed,0,5624,0
68286,1,employed,1,10672,.84732276
68287,0,unemployed,1,10043,.10950577
68288,1,employed,0,52847,.53692335
68289,0,employed,1,8965,.78706092
68290,1,employed,0,9539,.65766287
68291,1,employed,1,45895,.29542175
68292,0,employed,0,77887,.69935441
68293,0,employed,1,144966,.91480303
68294,0,employed,1,8956,.49427259
68295,1,employed,1,6637,.68095267
68296,1,student,1,5812,.77058065
68297,1,employed,1,11078,.61737508
68298,0,student,0,0,.74224335
68299,0,employed,1,13487,.10102165
68300,0,employed,0,12999,.8469674
68301,1,retired,1,7664,0
68302,1,employed,1,11370,.74486011
68303,1,unemployed,1,31224,.2810666
68304,0,employed,1,12046,.82548112
68305,0,student,0,0,.74914801
68306,1,employed,1,14033,.83698511
68307,0,unemployed,1,0,.57179284
68308,0,employed,1,12285,0
68309,0,student,0,17265,0
68310,1,employed,1,9198,.73874736
68311,0,employed,1,9534,.29263076
68312,0,retired,1,4127,.13424489
68313,0,employed,1,12615,0
68314,0,employed,1,13287,.52472091
68315,1,employed,1,9286,.57547712
68316,1,employed,1,19112,0
68317,1,employed,1,13234,0
68318,1,student,0,0,.61362851
68319,1,employed,1,21550,.66604453
68320,0,retired,1,5103,0
68321,0,employed,1,35634,.70424366
68322,1,employed,0,11184,.6177485
68323,1,employed,0,16904,.85080063
68324,0,employed,0,6669,.64658433
68325,1,employed,0,72311,.74992591
68326,1,student,0,16317,.87797397
68327,0,employed,1,4906,.57417434
68328,0,employed,1,10495,.57572687
68329,1,unemployed,0,0,.26642415
68330,1,unemployed,1,0,.24022485
68331,0,employed,0,97274,.061325815
68332,0,employed,0,57112,.53897172
68333,0,employed,1,64073,.37669185
68334,1,employed,0,20059,.94800568
68335,1,employed,1,14233,.51414031
68336,0,employed,1,8904,0
68337,1,unemployed,1,0,.50727558
68338,1,employed,1,5323,.56670409
68339,1,retired,1,5528,.34294364
68340,0,employed,0,7509,0
68341,1,unemployed,1,7962,.16726299
68342,0,employed,1,14751,.62691069
68343,0,unemployed,0,68508,.77145666
68344,0,employed,1,9573,0
68345,1,employed,1,6461,0
68346,0,student,0,0,.94578123
68347,0,employed,0,16524,.44177231
68348,1,unemployed,1,7993,0
68349,1,employed,1,9238,.85343361
68350,1,student,0,0,.91991222
68351,1,employed,1,23443,.57567126
68352,1,employed,1,7891,0
68353,1,employed,1,15958,.74296975
68354,1,employed,1,673974,0
68355,1,employed,0,17017,.66500938
68356,0,employed,1,15129,.40941989
68357,1,student,0,4616,.84815884
68358,1,unemployed,0,9074,0
68359,1,employed,1,7388,0
68360,1,employed,0,16102,0
68361,0,student,0,6490,.95922273
68362,1,unemployed,1,0,.160973
68363,0,retired,0,3990,.027122339
68364,0,employed,1,9530,.35720167
68365,0,retired,1,2933,0
68366,1,employed,1,12342,.31320214
68367,1,retired,1,4657,.33069083
68368,1,employed,0,61376,.65064156
68369,0,unemployed,0,0,0
68370,0,student,0,28490,.95079947
68371,0,retired,1,38189,.10843171
68372,1,student,0,0,.66046345
68373,0,employed,0,6086,.16458009
68374,1,employed,1,29492,.65555453
68375,0,retired,1,7485,.20926318
68376,0,employed,1,20736,.70526654
68377,1,student,1,3532,.9561137
68378,1,employed,0,239449,0
68379,0,student,0,0,.81276041
68380,1,employed,1,32360,0
68381,1,employed,1,10090,.75896454
68382,0,student,0,0,0
68383,1,employed,1,9244,.68942016
68384,1,employed,1,29365,.58365011
68385,0,employed,0,10739,.16804317
68386,0,unemployed,0,0,0
68387,1,employed,0,15504,0
68388,1,employed,1,132829,0
68389,0,employed,1,20400,.010338745
68390,0,unemployed,1,0,.54127693
68391,1,retired,1,5678,0
68392,1,retired,1,6143,.051157616
68393,1,employed,0,8172,.022542298
68394,0,employed,1,12058,0
68395,0,employed,0,5355,.78792626
68396,1,unemployed,1,41498,0
68397,0,unemployed,1,31674,.064241797
68398,1,employed,1,16276,.75282288
68399,0,employed,1,86371,.97834939
68400,0,unemployed,0,0,0
68401,1,student,0,0,.60277021
68402,0,student,0,24829,.88465369
68403,0,employed,0,25063,.52987385
68404,0,employed,0,23544,.70018578
68405,1,employed,1,107656,.16476053
68406,0,retired,1,8576,.32192245
68407,0,unemployed,1,11582,0
68408,1,employed,1,12753,0
68409,1,retired,1,4159,0
68410,1,employed,1,6036,0
68411,1,unemployed,0,0,.68115115
68412,0,student,0,0,.9524166
68413,1,employed,0,41604,.5345192
68414,0,employed,1,10116,.59823626
68415,0,student,0,0,.98753428
68416,1,student,0,12305,.72708881
68417,1,employed,1,21674,.58108425
68418,0,employed,0,11502,.41484663
68419,1,student,0,0,.38863659
68420,1,employed,1,20415,.048021123
68421,1,employed,1,8349,0
68422,0,unemployed,1,0,.023071408
68423,1,employed,1,11098,0
68424,1,student,0,0,.78250128
68425,0,student,0,9432,.72995853
68426,1,employed,1,20900,.62608331
68427,1,unemployed,1,17286,0
68428,0,employed,1,83008,0
68429,0,employed,0,17953,.06223632
68430,1,employed,1,9166,.063434921
68431,1,employed,1,36853,0
68432,1,student,0,0,0
68433,1,employed,1,71670,.33130383
68434,1,employed,1,9082,.76447272
68435,1,employed,1,7166,.72970021
68436,1,student,0,0,.59271336
68437,0,unemployed,1,10034,.5641818
68438,0,unemployed,1,0,.63263917
68439,0,employed,1,8178,.43346003
68440,0,employed,1,4610,.62796652
68441,0,unemployed,1,0,.71250027
68442,1,employed,1,19030,.67181927
68443,0,employed,1,11885,.79361242
68444,1,employed,1,16218,.51716501
68445,0,employed,0,15759,.037079118
68446,1,employed,0,37154,.76471364
68447,0,employed,0,31502,.43823594
68448,0,employed,1,8205,.52510434
68449,0,employed,0,10907,.088462904
68450,1,employed,0,13097,.057595156
68451,1,student,0,0,.18162629
68452,1,employed,1,64905,0
68453,1,student,1,17427,.72739756
68454,1,student,0,6135,.75399607
68455,1,employed,1,20799,.83922833
68456,1,retired,0,4100,.23472527
68457,1,retired,0,14895,0
68458,1,student,0,0,.84683675
68459,0,unemployed,1,7044,.59514868
68460,0,retired,0,9237,.23447859
68461,1,employed,1,45434,.52896726
68462,0,retired,0,8374,0
68463,0,student,0,0,.32493588
68464,1,employed,1,16978,.95219851
68465,1,unemployed,1,21040,.21262845
68466,1,employed,1,7428,.0092174029
68467,0,retired,1,4261,0
68468,1,employed,1,7695,.25141487
68469,0,retired,1,6664,.019759845
68470,0,employed,1,25300,.68307203
68471,0,employed,1,6021,.51157534
68472,1,employed,1,7185,.059838962
68473,1,employed,0,14107,.45479804
68474,0,retired,1,4318,.26873282
68475,0,unemployed,1,8091,.69977826
68476,1,student,0,3252,.86805695
68477,1,employed,1,6741,.57873988
68478,0,student,0,0,.75589597
68479,1,unemployed,1,0,.15189359
68480,0,student,1,0,.90426785
68481,0,employed,0,8205,0
68482,0,student,1,0,.79033887
68483,0,student,0,7185,.84499246
68484,1,employed,1,6152,.89614314
68485,1,employed,1,9269,.85321188
68486,0,unemployed,1,0,.70260131
68487,0,student,1,0,.61848491
68488,1,employed,1,8000,.32720551
68489,1,employed,1,13628,.19958895
68490,0,unemployed,0,0,.34151879
68491,1,employed,1,39113,.77936369
68492,0,retired,1,10256,.23164816
68493,1,employed,1,9204,.50160629
68494,1,student,0,20059,.79270571
68495,0,employed,1,7271,.5601117
68496,0,student,1,0,.34723508
68497,1,employed,1,7510,.58987087
68498,1,employed,1,26531,.14166744
68499,1,employed,1,9178,.076050855
68500,1,employed,1,24919,.56729084
68501,1,retired,0,13251,.22169861
68502,1,employed,1,42163,.10412614
68503,1,retired,1,2282,0
68504,0,unemployed,1,0,.57135057
68505,0,employed,0,12817,0
68506,0,retired,1,5672,0
68507,1,employed,0,8346,.71928585
68508,1,retired,0,4745,.13320398
68509,0,employed,0,12707,.31677836
68510,0,employed,1,24767,0
68511,1,employed,0,12351,.52366346
68512,0,employed,1,5975,.40999353
68513,0,employed,1,12922,.33844969
68514,1,employed,1,9108,.81743872
68515,1,employed,1,39603,.50993633
68516,1,unemployed,1,0,.26413903
68517,1,retired,0,46232,.18990679
68518,1,student,0,0,.77344006
68519,1,employed,1,13266,.5473755
68520,0,employed,0,9316,.57207829
68521,0,employed,1,12173,0
68522,0,employed,1,9377,0
68523,1,employed,0,30237,0
68524,0,retired,0,60727,.086714514
68525,1,employed,1,7089,0
68526,0,retired,1,8060,0
68527,0,employed,0,5815,0
68528,1,employed,1,13039,.8044191
68529,1,employed,1,5942,.17912321
68530,1,employed,1,22618,0
68531,1,retired,1,7827,0
68532,0,student,0,0,.63012445
68533,1,unemployed,0,0,.22903229
68534,1,retired,1,20341,0
68535,0,employed,1,12006,.75295752
68536,1,unemployed,1,0,.026350373
68537,1,employed,1,24915,.73326325
68538,0,student,0,0,.59221524
68539,1,employed,0,6076,.3654595
68540,1,employed,1,20992,.57719797
68541,1,employed,0,28386,.10588105
68542,1,unemployed,0,0,.05966948
68543,0,employed,0,20428,.58745033
68544,0,employed,1,5860,0
68545,0,employed,1,13330,.6349923
68546,1,retired,1,9533,.23446326
68547,1,employed,0,12379,.88021404
68548,0,student,0,3535,.85535979
68549,1,student,0,11404,.56672865
68550,1,employed,1,9870,.03455887
68551,0,retired,0,13187,0
68552,1,unemployed,1,30243,0
68553,1,employed,0,151632,.34532464
68554,0,employed,1,14174,.056514852
68555,1,employed,1,6632,.58421576
68556,0,employed,1,9430,.20644629
68557,1,employed,1,6518,.77118766
68558,1,employed,1,150405,.34841236
68559,0,employed,1,8932,.89551991
68560,0,retired,1,15984,.28163832
68561,1,student,0,5282,.48734277
68562,1,student,0,0,.63627303
68563,1,employed,0,136425,.54978657
68564,1,employed,0,7245,0
68565,0,employed,1,5399,.89463466
68566,1,employed,0,6641,.54942012
68567,0,employed,1,17095,.51253635
68568,0,unemployed,1,0,0
68569,1,employed,1,11813,.69459409
68570,0,retired,0,3299,0
68571,0,employed,1,6894,.69892013
68572,0,unemployed,1,6307,.001565763
68573,0,employed,1,8868,.62170959
68574,0,employed,1,5670,.56766534
68575,0,employed,1,62567,0
68576,1,employed,1,12466,.34463134
68577,1,employed,1,6666,.54623133
68578,1,employed,1,6691,.65243638
68579,0,employed,0,36566,.50704885
68580,1,employed,1,5207,.90184259
68581,1,student,0,9196,0
68582,0,employed,1,5834,.81193876
68583,0,employed,1,5972,.20414051
68584,0,employed,0,23828,.63160312
68585,0,employed,1,5136,0
68586,1,employed,1,142250,.62374067
68587,1,retired,0,11023,0
68588,1,student,0,0,.75925905
68589,1,employed,1,11355,0
68590,0,student,0,3755,0
68591,1,employed,1,9187,.26062888
68592,1,employed,1,16617,0
68593,0,retired,1,4838,0
68594,0,unemployed,1,10073,.73312169
68595,1,employed,1,12419,0
68596,0,employed,1,41796,0
68597,0,employed,1,6301,.6438033
68598,1,employed,1,15143,.82483637
68599,0,employed,1,13678,.70970899
68600,1,employed,0,21146,.13617358
68601,0,unemployed,1,0,0
68602,1,employed,1,53913,.64811444
68603,1,student,0,0,.97760183
68604,0,unemployed,1,11528,.23833433
68605,0,employed,1,5918,0
68606,1,retired,1,11933,.13094531
68607,0,employed,0,25965,.65994036
68608,1,student,0,13445,.097303353
68609,0,employed,1,11636,.36922038
68610,1,unemployed,0,0,0
68611,1,employed,1,9044,.059118699
68612,1,student,0,0,.87964773
68613,0,unemployed,1,0,0
68614,1,employed,1,71567,.910366
68615,1,unemployed,0,16591,0
68616,1,unemployed,1,18336,0
68617,1,student,0,0,.95497817
68618,1,employed,1,8471,.18691716
68619,1,student,0,0,.897789
68620,1,retired,1,2817,.21368937
68621,0,employed,1,6342,.17226842
68622,1,employed,1,5335,.4079808
68623,1,employed,1,6580,.57778871
68624,1,employed,1,7149,0
68625,1,employed,1,6920,.33460557
68626,1,employed,1,6208,0
68627,1,student,0,0,.82227093
68628,0,employed,1,13336,.37477612
68629,0,student,0,0,.96766758
68630,1,employed,1,9295,.51925677
68631,1,student,0,0,.71752661
68632,1,employed,0,17526,0
68633,1,retired,1,9673,0
68634,1,employed,0,12099,.51113927
68635,0,student,0,0,.49025133
68636,1,employed,0,30042,.53288102
68637,1,employed,1,13344,.56297344
68638,1,retired,1,8544,0
68639,0,employed,1,26129,.15703695
68640,1,student,0,0,.63339496
68641,0,retired,1,60899,.24932238
68642,0,student,0,0,0
68643,1,employed,1,15404,.64385831
68644,1,employed,0,15452,.71749693
68645,1,employed,1,10754,.34791142
68646,0,employed,0,9351,.50669694
68647,0,employed,1,19820,.17606506
68648,1,student,0,0,.92930526
68649,1,unemployed,1,22911,.55398667
68650,1,employed,0,14009,.07337077
68651,1,employed,1,13712,.51970285
68652,0,unemployed,1,9293,.39174062
68653,1,unemployed,1,43104,.22601655
68654,0,unemployed,1,0,.68536633
68655,0,retired,1,2265,0
68656,0,employed,1,9997,.95284951
68657,1,employed,1,8160,.20930059
68658,0,retired,0,6591,.13190259
68659,0,unemployed,1,0,.58603728
68660,1,employed,0,26772,.83900321
68661,0,employed,1,24060,0
68662,0,student,0,0,.41503271
68663,1,employed,1,19059,.57134259
68664,1,employed,1,7721,.66799295
68665,1,employed,1,139799,.54725343
68666,1,student,0,0,0
68667,0,employed,0,8890,.52963603
68668,1,employed,1,83731,.34627575
68669,1,employed,0,12503,.82190257
68670,0,student,0,0,.9696483
68671,1,unemployed,0,0,.47782689
68672,1,unemployed,1,0,.80046821
68673,1,student,0,3566,.8245936
68674,0,student,0,0,.95572257
68675,0,unemployed,1,0,.21643832
68676,0,student,0,0,0
68677,1,employed,1,97376,.8574068
68678,1,employed,1,11443,.15149945
68679,1,unemployed,0,0,.68497336
68680,0,student,0,0,.98722774
68681,0,unemployed,0,0,.22123565
68682,0,unemployed,1,7679,.8020553
68683,1,employed,1,7539,.78930414
68684,1,student,0,5881,.81830519
68685,0,employed,1,42424,.47851989
68686,0,employed,0,20675,.35780296
68687,1,employed,1,9833,0
68688,1,employed,1,7627,0
68689,1,employed,1,7550,.25254175
68690,1,employed,1,7264,0
68691,1,employed,1,7105,.54565513
68692,1,employed,0,11245,0
68693,1,employed,0,11157,.6882394
68694,0,employed,1,5400,.48021227
68695,1,employed,1,5432,.53769451
68696,1,employed,1,6845,.92024612
68697,0,unemployed,1,0,0
68698,1,student,0,7987,.63694948
68699,1,unemployed,1,0,.99561548
68700,0,employed,1,25943,.73044384
68701,0,employed,0,6506,.20630498
68702,1,employed,1,28963,.65045142
68703,1,student,0,0,.34433699
68704,0,employed,1,6403,.39440298
68705,0,employed,1,10568,.88689774
68706,1,retired,0,8199,.057875484
68707,0,unemployed,1,0,.86799169
68708,0,employed,0,27732,0
68709,1,student,0,0,.87897635
68710,1,employed,0,11556,.54954696
68711,1,employed,1,10102,0
68712,0,retired,1,35041,.23022024
68713,1,student,0,19674,.17197119
68714,0,employed,1,10347,.76734531
68715,0,employed,1,6382,.90253574
68716,1,employed,0,27105,.2585161
68717,1,employed,1,9440,.58350766
68718,1,student,0,0,.92501307
68719,1,employed,0,15784,.14639692
68720,0,student,0,9188,.66996944
68721,0,employed,1,4339,0
68722,0,unemployed,0,12822,.54726428
68723,0,employed,1,8756,.20185499
68724,0,student,0,0,.62692124
68725,1,employed,0,5471,.64729249
68726,1,employed,1,7134,.52502179
68727,1,student,0,0,.10028213
68728,0,employed,0,32791,.82367563
